player,team,xG,goals,shots,xG_per_shot,finishing_diff,shots_per_match
Rhiannon Roberts,Real Betis Balompié,2.019687565,2,16,0.1262304728125,-0.019687564999999907,1.6
Rhoda Mulaudzi,South Africa Women's,0.07897789799999999,0,2,0.039488948999999995,-0.07897789799999999,0.2
Rhu-endly Martina,Southampton,0.13864607499999998,1,3,0.046215358333333324,0.861353925,0.3
Ria Percival,New Zealand Women's,0.957904571,0,8,0.119738071375,-0.957904571,0.8
Ria Percival,Tottenham Hotspur Women,2.335576881,1,28,0.08341346003571429,-1.3355768810000002,2.8
Ria Percival,West Ham United LFC,0.11540039399999999,0,5,0.023080078799999997,-0.11540039399999999,0.5
Ria Öling,WNT Finland,0.461265471,0,6,0.0768775785,-0.461265471,0.6
Riaan Hanamub,Namibia,0.071619187,0,2,0.0358095935,-0.071619187,0.2
Rianna Dean,Tottenham Hotspur Women,8.399322647,4,38,0.2210348065,-4.399322647,3.8
Rianna Jarrett,Brighton & Hove Albion WFC,1.014951036,2,13,0.07807315661538462,0.985048964,1.3
Ricard Puig Martí,Barcelona,0.674604358,0,10,0.0674604358,-0.674604358,1.0
Ricarda Walkling,SV Werder Bremen,0.575819168,0,7,0.08225988114285714,-0.575819168,0.7
Ricardo Alberto Silveira de Carvalho,AS Monaco,0.565906492,2,8,0.0707383115,1.4340935080000001,0.8
Ricardo Andrade Quaresma Bernardo,Portugal,0.29705781600000003,1,5,0.0594115632,0.702942184,0.5
Ricardo Daniel Pepi,United States,2.120423173,0,7,0.3029175961428571,-2.120423173,0.7
Ricardo Domingos Barbosa Pereira,OGC Nice,0.25794918,0,4,0.064487295,-0.25794918,0.4
Ricardo Gabriel Álvarez,Sampdoria,0.9070458020000001,1,15,0.060469720133333335,0.09295419799999993,1.5
Ricardo Guardia Avila,Panama,0.013070213,0,1,0.013070213,-0.013070213,0.1
Ricardo Iván Rodríguez Araya,Switzerland,1.018941469,0,12,0.08491178908333334,-1.018941469,1.2
Ricardo Iván Rodríguez Araya,Wolfsburg,2.0819555555,2,26,0.08007521367307692,-0.0819555555,2.6
Ricardo Izecson dos Santos Leite,AC Milan,1.630423704,1,6,0.271737284,-0.630423704,0.6
Ricardo Izecson dos Santos Leite,Real Madrid,0.099294886,0,3,0.03309829533333333,-0.099294886,0.3
Ricardo Jorge Luz Horta,Málaga,1.672358703,0,22,0.07601630468181818,-1.672358703,2.2
Ricardo Jorge Luz Horta,Portugal,0.47105462,1,3,0.15701820666666666,0.52894538,0.3
Ricardo Kishna,Lazio,1.08446363,2,9,0.12049595888888888,0.9155363700000001,0.9
Ricardo Martins Guimarães,Mozambique,0.031841937,0,1,0.031841937,-0.031841937,0.1
Ricardo Miguel Moreira da Costa,Granada,0.795593001,1,9,0.08839922233333333,0.20440699900000003,0.9
Ricardo Miguel Moreira da Costa,Valencia,0.164422407,0,3,0.054807469,-0.164422407,0.3
Ricardo Omar Giusti,Argentina,0.09030186,0,1,0.09030186,-0.09030186,0.1
Ricardo Pérez de Zabalza Goytre,Real Murcia CF,0.040273156,0,1,0.040273156,-0.040273156,0.1
Ricardo Roberto Barreto da Rocha,Brazil,0.05995652,0,1,0.05995652,-0.05995652,0.1
Ricardo Rogério de Brito,Brazil,0.082284462,0,4,0.0205711155,-0.082284462,0.4
Ricardo Rogério de Brito,Napoli,0.316927468,0,6,0.05282124466666666,-0.316927468,0.6
Ricardo Wayne Gardner,Bolton Wanderers,0.081210908,0,2,0.040605454,-0.081210908,0.2
Ricardo de Oliveira,Real Betis,0.183523688,0,2,0.091761844,-0.183523688,0.2
Ricardo de Oliveira,Real Zaragoza,0.4981903975,1,6,0.08303173291666667,0.5018096025000001,0.6
Riccardo Calafiori,Italy,0.382336328,0,3,0.12744544266666666,-0.382336328,0.3
Riccardo Gagliolo,Carpi,1.1553894094000001,1,15,0.07702596062666668,-0.15538940940000012,1.5
Riccardo Meggiorini,Chievo,2.700969358,5,39,0.06925562456410257,2.299030642,3.9
Riccardo Montolivo,AC Milan,0.864153556,0,30,0.028805118533333333,-0.864153556,3.0
Riccardo Saponara,Empoli,6.467587665,5,73,0.08859709130136986,-1.467587665,7.3
Richard Dunne,Manchester City,0.032086767,0,1,0.032086767,-0.032086767,0.1
Richard Hughes,Portsmouth,0.043023815,0,2,0.0215119075,-0.043023815,0.2
Richard Rios Montoya,Colombia,0.316273634,1,8,0.03953420425,0.6837263659999999,0.8
Richarlison de Andrade,Brazil,1.404637238,3,8,0.17557965475,1.595362762,0.8
Richie Laryea,Canada,0.306914067,0,6,0.0511523445,-0.306914067,0.6
Rickie Lambert,West Bromwich Albion,2.050258163,1,14,0.14644701164285714,-1.050258163,1.4
Ricky Lallawmawma,Jamshedpur,0.07320394050000001,0,5,0.014640788100000001,-0.07320394050000001,0.5
Ricky van Wolfswinkel,Real Betis,2.511885848,1,15,0.16745905653333332,-1.511885848,1.5
Ridle Bote Baku,Wolfsburg,0.13714240700000002,0,2,0.06857120350000001,-0.13714240700000002,0.2
Rieke Dieckmann,SV Werder Bremen,0.724635082,2,8,0.09057938525,1.275364918,0.8
Rifat Zhemaletdinov,Russia,0.24309705999999998,0,2,0.12154852999999999,-0.24309705999999998,0.2
Rikke Dybdahl,CD Sporting de Huelva,0.26991149000000003,0,2,0.13495574500000002,-0.26991149000000003,0.2
Rikke Læntver Sevecke,Denmark Women's,0.17153145,0,1,0.17153145,-0.17153145,0.1
Rikke Læntver Sevecke,Everton LFC,0.834239299,0,8,0.104279912375,-0.834239299,0.8
Rikke Marie Madsen,Denmark Women's,0.706254593,0,6,0.11770909883333334,-0.706254593,0.6
Rikke Marie Madsen,Everton LFC,0.468641507,0,3,0.15621383566666666,-0.468641507,0.3
Rikke Marie Madsen,North Carolina Courage,0.5462594000000001,1,4,0.13656485000000002,0.45374059999999994,0.4
Riko Ueki,Japan Women's,2.477746457,2,11,0.2252496779090909,-0.47774645699999985,1.1
Riko Ueki,West Ham United LFC,7.001531563,6,64,0.109398930671875,-1.0015315630000003,6.4
Riley McGree,Australia,0.0631860005,0,3,0.021062000166666667,-0.0631860005,0.3
Riley Tanner Rintala,Panama Women's,0.28983852,0,3,0.09661283999999999,-0.28983852,0.3
Rimantė Jonušaitė,AC Milan W,0.18768327,0,1,0.18768327,-0.18768327,0.1
Rinsola Babajide,Liverpool WFC,4.226637724,5,46,0.09188342878260869,0.7733622760000003,4.6
Rinsola Omowunmiajike Babajide,Costa Adeje Tenerife,2.947853728,3,46,0.06408377669565217,0.05214627199999988,4.6
Rinsola Omowunmiajike Babajide,Liverpool WFC,0.012650231,0,1,0.012650231,-0.012650231,0.1
Rio Antonio Zoba Mavuba,Lille,0.41583332149999996,0,11,0.03780302922727272,-0.41583332149999996,1.1
Riola Xhemaili,Switzerland Women's,0.6747326,1,4,0.16868315,0.3252674,0.4
Riola Xhemaili,VfL Wolfsburg WFC,0.73483743,1,6,0.122472905,0.26516257,0.6
Risa Shimizu,Japan Women's,0.737540172,1,7,0.10536288171428572,0.262459828,0.7
Risa Shimizu,West Ham United LFC,0.428078644,1,4,0.107019661,0.571921356,0.4
Rita Chikwelu,Nigeria Women's,0.18929851,0,1,0.18929851,-0.18929851,0.1
Ritchie De Laet,Leicester City,0.205562746,1,2,0.102781373,0.794437254,0.2
Ritsu Doan,Freiburg,0.084770545,1,1,0.084770545,0.915229455,0.1
Ritsu Doan,Japan,0.53680968,2,4,0.13420242,1.46319032,0.4
Ritwik Kumar Das,Jamshedpur,2.795596779,4,21,0.13312365614285712,1.2044032210000002,2.1
Riyad Mahrez,Algeria,0.04265795,0,1,0.04265795,-0.04265795,0.1
Riyad Mahrez,Leicester City,11.834651648,17,87,0.13603047871264368,5.1653483520000005,8.7
Riza Durmisi,Real Betis,0.084668404,0,2,0.042334202,-0.084668404,0.2
Rob Rensenbrink,Netherlands,0.603524222,1,7,0.086217746,0.396475778,0.7
Robbie Fowler,Manchester City,0.09982912,0,2,0.04991456,-0.09982912,0.2
Robbie Keane,Tottenham Hotspur,0.76046705,1,1,0.76046705,0.23953294999999997,0.1
Robbie Kruse,Australia,0.28720132,0,1,0.28720132,-0.28720132,0.1
Robbie Kruse,Bayer Leverkusen,0.371081039,0,5,0.0742162078,-0.371081039,0.5
Robbie Kruse,VfB Stuttgart,0.08671979799999999,0,2,0.04335989899999999,-0.08671979799999999,0.2
Robbie Robinson Belmar,Inter Miami,0.53438073,0,1,0.53438073,-0.53438073,0.1
Robbie Savage,Birmingham City,0.05383213,0,1,0.05383213,-0.05383213,0.1
Robert Acquafresca,Bologna,0.181214017,0,3,0.06040467233333333,-0.181214017,0.3
Robert Alfred ''Bobby' Smith,NY Cosmos,0.22286996,0,1,0.22286996,-0.22286996,0.1
Robert Andrich,Bayer Leverkusen,1.962285556,4,23,0.08531676330434783,2.0377144439999997,2.3
Robert Andrich,Germany,0.37348011000000003,0,7,0.053354301428571435,-0.37348011000000003,0.7
Robert Bauer,Ingolstadt,0.08409275699999999,1,5,0.0168185514,0.915907243,0.5
Robert Berič,Saint-Étienne,2.948600704,3,16,0.184287544,0.05139929600000004,1.6
Robert Brady,Norwich City,2.8992246919999998,3,54,0.053689346148148145,0.10077530800000023,5.4
Robert Gucher,Frosinone,0.48479031029999997,0,21,0.02308525287142857,-0.48479031029999997,2.1
Robert Huth,Leicester City,3.580428575,3,30,0.11934761916666667,-0.580428575,3.0
Robert Ibáñez Castro,Granada,0.71478252,0,12,0.05956521,-0.71478252,1.2
Robert Kenedy Nunes do Nascimento,Chelsea,0.407138165,1,13,0.031318320384615385,0.592861835,1.3
Robert Kenedy Nunes do Nascimento,Granada,0.022604987,0,1,0.022604987,-0.022604987,0.1
Robert Lewandowski,Bayern Munich,23.481105479,30,149,0.15759131193959733,6.518894521,14.9
Robert Lewandowski,Borussia Dortmund,0.22799413200000002,0,3,0.075998044,-0.22799413200000002,0.3
Robert Lewandowski,Poland,6.750563283,6,38,0.17764640218421052,-0.750563283,3.8
Robert Pirès,Arsenal,6.62391527,14,56,0.11828420125000001,7.37608473,5.6
Robert Pirès,Villarreal,0.297817674,1,4,0.0744544185,0.702182326,0.4
Robert Skov,Hoffenheim,0.143999677,0,2,0.0719998385,-0.143999677,0.2
Robert Taylor,Inter Miami,0.37332525299999997,2,5,0.07466505059999999,1.626674747,0.5
Roberto Bettega,Juventus,0.49619872400000004,0,5,0.0992397448,-0.49619872400000004,0.5
Roberto Boninsegna,Inter Milan,0.03546857,0,1,0.03546857,-0.03546857,0.1
Roberto Boninsegna,Italy,0.146110552,1,3,0.048703517333333335,0.853889448,0.3
Roberto Carlos Fernández Toro,Bolivia,0.017191438,0,1,0.017191438,-0.017191438,0.1
Roberto Carlos Montserrat,River Plate,0.044941854,0,1,0.044941854,-0.044941854,0.1
Roberto Carlos da Silva,Real Madrid,0.0330545,0,1,0.0330545,-0.0330545,0.1
Roberto Chale Olarte,Peru,0.063351138,0,3,0.021117046,-0.063351138,0.3
Roberto Crivello,Frosinone,0.179491582,0,3,0.059830527333333335,-0.179491582,0.3
Roberto Firmino Barbosa de Oliveira,Brazil,1.8058869480000002,1,6,0.300981158,-0.8058869480000002,0.6
Roberto Firmino Barbosa de Oliveira,Liverpool,6.242088718,10,68,0.09179542232352941,3.7579112820000002,6.8
Roberto Gagliardini,Atalanta,0.119326752,0,2,0.059663376,-0.119326752,0.2
Roberto Galia,Juventus W,0.12327426699999999,0,3,0.04109142233333333,-0.12327426699999999,0.3
Roberto Hilbert,Bayer Leverkusen,0.17005113900000002,0,4,0.042512784750000004,-0.17005113900000002,0.4
Roberto Inglese,Chievo,3.4974005745,3,35,0.09992573069999999,-0.49740057449999986,3.5
Roberto José Rosales Altuve,Málaga,1.00370941,0,21,0.04779568619047619,-1.00370941,2.1
Roberto Lago Soto,Celta Vigo,0.05833396,0,1,0.05833396,-0.05833396,0.1
Roberto Lago Soto,Getafe,0.117089454,0,4,0.0292723635,-0.117089454,0.4
Roberto Lopes,Cape Verde Islands,0.07511379,0,1,0.07511379,-0.07511379,0.1
Roberto Lopes de Miranda,Brazil,0.065660522,0,2,0.032830261,-0.065660522,0.2
Roberto Luis Gaspar de Deus Severo,Recreativo Huelva,0.21653967,0,4,0.0541349175,-0.21653967,0.4
Roberto Martínez Rípodas,Athletic Club,0.017205665,0,1,0.017205665,-0.017205665,0.1
Roberto Maximiliano Pereyra,Juventus,0.711940779,0,10,0.0711940779,-0.711940779,1.0
Roberto Perfumo,Argentina,0.06736811,0,1,0.06736811,-0.06736811,0.1
Roberto Rivelino,Brazil,2.064450876,3,33,0.06255911745454545,0.935549124,3.3
Roberto Román Triguero,Rayo Vallecano,0.5336684549999999,1,13,0.04105141961538461,0.46633154500000007,1.3
Roberto Soldado Rillo,Getafe,1.963474614,1,11,0.17849769218181818,-0.9634746139999999,1.1
Roberto Soldado Rillo,Granada,0.04894014,0,1,0.04894014,-0.04894014,0.1
Roberto Soldado Rillo,Osasuna,0.09829143,0,1,0.09829143,-0.09829143,0.1
Roberto Soldado Rillo,Valencia,1.648434141,0,10,0.1648434141,-1.648434141,1.0
Roberto Soldado Rillo,Villarreal,4.45497474,5,42,0.10607082714285714,0.5450252600000001,4.2
Roberto Soriano,Sampdoria,4.6982547505,8,54,0.08700471760185186,3.3017452494999997,5.4
Roberto Soriano,Villarreal,0.549317587,0,6,0.09155293116666667,-0.549317587,0.6
Roberto Suárez Pier,Levante UD,0.038302034,0,1,0.038302034,-0.038302034,0.1
Roberto Suárez Pier,RC Deportivo La Coruña,0.48746857,0,1,0.48746857,-0.48746857,0.1
Roberto Torres Morales,Osasuna,0.9535379150000001,2,9,0.10594865722222223,1.046462085,0.9
Roberto Trashorras Gayoso,Rayo Vallecano,4.555919724,3,44,0.10354363009090908,-1.5559197239999998,4.4
Roberto Tricella,Juventus W,0.13706198,0,1,0.13706198,-0.13706198,0.1
Roberto Vitiello,Palermo,0.168845234,0,2,0.084422617,-0.168845234,0.2
Robin Aime Robert Le Normand,Spain,0.32523981999999996,0,3,0.10841327333333332,-0.32523981999999996,0.3
Robin Gosens,Germany,1.11253467,1,6,0.18542244500000002,-0.11253467000000006,0.6
Robin Gosens,Union Berlin,0.06398667,0,1,0.06398667,-0.06398667,0.1
Robin Hack,Borussia Mönchengladbach,0.17755048,0,1,0.17755048,-0.17755048,0.1
Robin Hranáč,Czech Republic,0.41727294000000004,0,2,0.20863647000000002,-0.41727294000000004,0.2
Robin Knoche,Wolfsburg,0.653187707,1,3,0.21772923566666666,0.34681229300000005,0.3
Robin Lod,Finland,0.18622138800000002,0,2,0.09311069400000001,-0.18622138800000002,0.2
Robin Maulun,Bordeaux,0.016671292,0,1,0.016671292,-0.016671292,0.1
Robin Quaison,Palermo,1.754612822,1,20,0.08773064109999999,-0.7546128219999999,2.0
Robin Quaison,Sweden,0.10185667,0,1,0.10185667,-0.10185667,0.1
Robyn Kimberly Moodaly,South Africa Women's,0.028367925,0,1,0.028367925,-0.028367925,0.1
Rochharzela Rochharzela,NorthEast United,0.774894318,1,9,0.08609936866666666,0.22510568200000003,0.9
Rocío García Fernández,Villarreal,0.27403886299999997,0,4,0.06850971574999999,-0.27403886299999997,0.4
Rocío Gálvez Luna,Real Madrid CF W,1.220579199,1,15,0.0813719466,-0.2205791989999999,1.5
Roderic Filippi,Gazélec Ajaccio,1.02762973,2,15,0.06850864866666666,0.9723702700000001,1.5
Roderick Alonso Miller Molina,Panama,0.19889891799999998,0,3,0.06629963933333333,-0.19889891799999998,0.3
Rodolfo Bodipo Díaz,Deportivo Alavés,0.5947716,0,1,0.5947716,-0.5947716,0.1
Rodolfo Martín Arruabarrena,Boca Juniors,0.1591005,0,1,0.1591005,-0.1591005,0.1
Rodrigo Andrés Battaglia,Deportivo Alavés,0.047479134,0,1,0.047479134,-0.047479134,0.1
Rodrigo Bentancur Colmán,Uruguay,2.654668849,4,10,0.26546688490000003,1.345331151,1.0
Rodrigo Eduardo Echeverría Sáez,Chile,0.290848339,0,4,0.07271208475,-0.290848339,0.4
Rodrigo Ely,AC Milan,0.13541107000000002,0,2,0.06770553500000001,-0.13541107000000002,0.2
Rodrigo Ely,Deportivo Alavés,0.03234172,0,1,0.03234172,-0.03234172,0.1
Rodrigo Hernández Cascante,Atlético Madrid,0.13847452,0,1,0.13847452,-0.13847452,0.1
Rodrigo Hernández Cascante,Spain,1.2646927639999999,1,10,0.1264692764,-0.26469276399999986,1.0
Rodrigo Hernández Cascante,Villarreal,0.437051927,0,7,0.062435989571428575,-0.437051927,0.7
Rodrigo Javier De Paul,Argentina,0.737391214,0,11,0.0670355649090909,-0.737391214,1.1
Rodrigo Javier De Paul,Valencia,0.823348026,0,10,0.0823348026,-0.823348026,1.0
Rodrigo Moreno Machado,Spain,0.35570391,0,4,0.0889259775,-0.35570391,0.4
Rodrigo Moreno Machado,Valencia,6.683833326999999,4,53,0.12611006277358489,-2.6838333269999994,5.3
Rodrigo Ríos Lozano,Almería,0.058339284,0,2,0.029169642,-0.058339284,0.2
Rodrigo Sebastián Aguirre Soto,Udinese,1.33097045,0,9,0.14788560555555555,-1.33097045,0.9
Rodrigo Sebastián Palacio,Inter Milan,3.199400038,2,17,0.1882000022352941,-1.1994000379999998,1.7
Rodrigue Casimir Ninga,Montpellier,5.102378251,7,43,0.1186599593255814,1.8976217489999998,4.3
Rodrygo Silva de Goes,Brazil,2.431054062,0,17,0.14300318011764704,-2.431054062,1.7
Roel Brouwers,Borussia Mönchengladbach,0.056049388,0,1,0.056049388,-0.056049388,0.1
Rogelio Gabriel Funes Mori,Mexico,0.052168235,0,1,0.052168235,-0.052168235,0.1
Roger Claver Assalé Djapone,Leganés,0.032319866,0,1,0.032319866,-0.032319866,0.1
Roger García Junyent,Villarreal,0.036966037,0,1,0.036966037,-0.036966037,0.1
Roger Martí Salvador,Levante UD,2.310380786,0,23,0.10045133852173914,-2.310380786,2.3
Roger Piantoni,France,0.238191365,1,6,0.039698560833333334,0.761808635,0.6
Roger de Oliveira Bernardo,Ingolstadt,0.686917041,1,16,0.0429323150625,0.31308295900000005,1.6
Rohit Danu,Hyderabad,1.889516976,2,15,0.1259677984,0.1104830240000001,1.5
Rohit Kumar,Bengaluru,0.11959869199999999,0,2,0.059799345999999996,-0.11959869199999999,0.2
Roland Conde Lamah,Osasuna,0.387470832,0,4,0.096867708,-0.387470832,0.4
Roland Sallai,Freiburg,0.081818394,0,1,0.081818394,-0.081818394,0.1
Roland Sallai,Hungary,1.204807049,0,16,0.0753004405625,-1.204807049,1.6
Roland Sandberg,Sweden,0.28288542,0,2,0.14144271,-0.28288542,0.2
Rolando Aarons,Newcastle United,0.24894492000000001,1,2,0.12447246000000001,0.75105508,0.2
Rolando Jorge Pires da Fonseca,Olympique de Marseille,0.7136126,1,7,0.10194465714285715,0.28638739999999996,0.7
Romain Alessandrini,Marseille,1.757813329,1,22,0.07990060586363636,-0.757813329,2.2
Romain Alessandrini,Olympique de Marseille,2.272428907,4,36,0.06312302519444445,1.727571093,3.6
Romain Brégerie,Ingolstadt,1.492063263,0,15,0.0994708842,-1.492063263,1.5
Romain Danzé,Rennes,0.928284024,0,6,0.154714004,-0.928284024,0.6
Romain Del Castillo,Lyon,0.1122514,0,1,0.1122514,-0.1122514,0.1
Romain Del Castillo,Stade Brestois,0.054199412,0,1,0.054199412,-0.054199412,0.1
Romain Faivre,Lorient,0.146076275,0,2,0.0730381375,-0.146076275,0.2
Romain Genevois,OGC Nice,0.7438419,1,1,0.7438419,0.25615810000000006,0.1
Romain Hamouma,Saint-Étienne,3.246808113,3,38,0.0854423187631579,-0.24680811300000016,3.8
Romain Philippoteaux,Lorient,0.714278718,0,14,0.051019908428571424,-0.714278718,1.4
Romain Saïss,Angers,1.862838012,2,26,0.07164761584615385,0.1371619879999999,2.6
Romain Saïss,Morocco,1.0817328700000002,2,3,0.3605776233333334,0.9182671299999998,0.3
Romain Thomas,Angers,1.411917332,2,13,0.10860902553846154,0.588082668,1.3
Roman Neustädter,Schalke 04,0.7474519510000001,0,11,0.06795017736363637,-0.7474519510000001,1.1
Roman Yaremchuk,Ukraine,1.285705669,3,17,0.07562974523529412,1.714294331,1.7
Roman Zobnin,Russia,0.39640001999999996,0,10,0.039640001999999994,-0.39640001999999996,1.0
Romano Schmid,Austria,0.08080569,1,1,0.08080569,0.91919431,0.1
Romano Schmid,Werder Bremen,0.039297655,0,1,0.039297655,-0.039297655,0.1
Romario Andrés Ibarra Mina,Ecuador,0.11349799299999999,0,2,0.056748996499999996,-0.11349799299999999,0.2
Romelu Lukaku Menama,Belgium,8.900346434,8,43,0.20698480079069767,-0.9003464339999994,4.3
Romelu Lukaku Menama,Everton,18.027666315,18,116,0.1554109165086207,-0.027666315000001163,11.6
Romina Stefania Núñez,Argentina Women's,0.286814168,1,2,0.143407084,0.713185832,0.2
Romina Stefania Núñez,Real Betis Balompié,0.343330617,0,9,0.03814784633333333,-0.343330617,0.9
Rominigue Kouamé N''Guessan,Troyes,0.04265795,0,1,0.04265795,-0.04265795,0.1
Román Aureliano Torres Morcillo,Panama,0.83065716,0,4,0.20766429,-0.83065716,0.4
Román Fernando Martínez,Tenerife,0.18305194,1,1,0.18305194,0.81694806,0.1
Romée Leuchter,Netherlands Women's,0.48809327,2,2,0.244046635,1.51190673,0.2
Ronald Federico Araújo da Silva,Barcelona,1.484942645,2,11,0.13499478590909092,0.5150573549999999,1.1
Ronald Federico Araújo da Silva,Uruguay,0.10052466500000001,0,3,0.03350822166666667,-0.10052466500000001,0.3
Ronaldo Aparecido Rodrigues,Wolfsburg,2.5373956195,0,50,0.05074791239,-2.5373956195,5.0
Ronaldo Luíz Nazário de Lima,Real Madrid,0.028468948,0,1,0.028468948,-0.028468948,0.1
Ronaldo Pompeu da Silva,Empoli,0.1304682854,0,6,0.021744714233333334,-0.1304682854,0.6
Ronaldo de Assis Moreira,Barcelona,29.2558691245,33,220,0.13298122329318182,3.7441308755000016,22.0
Ronny Heberson Furtado de Araújo,Hertha Berlin,0.058598088,0,2,0.029299044,-0.058598088,0.2
Ronny Rodelin,Caen,1.0264520209999999,2,13,0.07895784776923076,0.9735479790000001,1.3
Ronny Rodelin,Lille,0.131349187,0,5,0.026269837400000003,-0.131349187,0.5
Ronny Rodelin,Stade Malherbe Caen,4.4711826285,8,58,0.0770893556637931,3.5288173714999997,5.8
Roozbeh Cheshmi,Iran,0.11599108999999999,1,2,0.057995544999999996,0.88400891,0.2
Roque Luis Santa Cruz Cantero,Málaga,0.941964633,2,6,0.1569941055,1.058035367,0.6
Roque Luis Santa Cruz Cantero,Real Betis,0.063899204,1,1,0.063899204,0.936100796,0.1
Roque Mesa Quevedo,Las Palmas,1.607610837,1,34,0.047282671676470586,-0.607610837,3.4
Roque Mesa Quevedo,Leganés,0.052426212,0,2,0.026213106,-0.052426212,0.2
Roque Mesa Quevedo,Real Valladolid,0.351249795,0,4,0.08781244875,-0.351249795,0.4
Roque Mesa Quevedo,Sevilla,0.14667238,0,1,0.14667238,-0.14667238,0.1
Rory Delap,Southampton,0.183752621,0,3,0.06125087366666667,-0.183752621,0.3
Rosa Márquez Baena,Real Betis Balompié,3.962383714,3,36,0.11006621427777778,-0.962383714,3.6
Rosa Otermin Abella,Sevilla FC,1.199638322,1,14,0.08568845157142857,-0.19963832199999998,1.4
Rosario Francisca María Balmaceda Holley,Chile Women's,0.017543493,0,1,0.017543493,-0.017543493,0.1
Roseline Éloissaint,Haiti Women's,0.201888218,0,3,0.06729607266666666,-0.201888218,0.3
Rosella Ayane,Bristol City WFC,0.8290444020000001,1,14,0.059217457285714294,0.17095559799999993,1.4
Rosella Ayane,Morocco Women's,0.12960726,0,1,0.12960726,-0.12960726,0.1
Rosella Ayane,Tottenham Hotspur Women,3.9184043015,1,48,0.08163342294791666,-2.9184043015,4.8
Roselord Borgella,Haiti Women's,0.237135111,0,4,0.05928377775,-0.237135111,0.4
Rosemary Kathleen Lavelle,Manchester City WFC,3.073288685,1,20,0.15366443425,-2.073288685,2.0
Rosemary Kathleen Lavelle,Seattle Reign,0.960198739,1,12,0.08001656158333333,0.03980126100000003,1.2
Rosemary Kathleen Lavelle,United States Women's,1.388415414,3,17,0.08167149494117647,1.611584586,1.7
Rosemary Kathleen Lavelle,Washington Spirit,0.060640218,0,2,0.030320109,-0.060640218,0.2
Rosie Kmita,West Ham United LFC,0.838841991,1,6,0.1398069985,0.161158009,0.6
Rosie White,Chicago Red Stars,0.24083237500000002,0,3,0.08027745833333334,-0.24083237500000002,0.3
Rosie White,New Zealand Women's,0.20275019449999998,0,3,0.06758339816666666,-0.20275019449999998,0.3
Rosinei Adolfo,Real Murcia CF,0.0383587975,0,2,0.01917939875,-0.0383587975,0.2
Ross Barkley,Everton,8.573074212,8,95,0.09024288644210526,-0.5730742119999999,9.5
Ross Barkley,OGC Nice,0.029263597,0,1,0.029263597,-0.029263597,0.1
Rowllin Borges,Mumbai City,0.163810694,0,2,0.081905347,-0.163810694,0.2
Roy Beerens,Hertha Berlin,0.025141733,0,1,0.025141733,-0.025141733,0.1
Roy Keane,Manchester United,0.35914609,0,6,0.05985768166666666,-0.35914609,0.6
Roy Krishna,ATK Mohun Bagan,3.065583845,4,20,0.15327919225,0.9344161550000001,2.0
Roy Krishna,Mohun Bagan Super Giant,3.253287006,3,17,0.19136982388235294,-0.25328700599999987,1.7
Royston Ricky Drenthe,Real Madrid,0.040949177,0,1,0.040949177,-0.040949177,0.1
Ruben Loftus-Cheek,Chelsea,2.028513583,1,14,0.14489382735714287,-1.028513583,1.4
Ruben Loftus-Cheek,England,0.269309527,0,3,0.08976984233333334,-0.269309527,0.3
Ruben Vargas,Augsburg,0.012769871,0,1,0.012769871,-0.012769871,0.1
Ruben Vargas,Switzerland,2.514688554,2,11,0.22860805036363638,-0.5146885540000001,1.1
Rubin Colwill,Wales,0.03420963,0,1,0.03420963,-0.03420963,0.1
Ruby Grant,West Ham United LFC,0.304234579,0,2,0.1521172895,-0.304234579,0.2
Ruby Mace,Birmingham City WFC,1.230767668,2,6,0.20512794466666665,0.7692323320000001,0.6
Ruby Mace,Manchester City WFC,0.20374231,0,2,0.101871155,-0.20374231,0.2
Rubén Alcaraz Jiménez,Real Valladolid,0.181285602,0,6,0.030214267,-0.181285602,0.6
Rubén Castro Martín,Real Betis,19.1423414732,26,122,0.15690443830491801,6.857658526800002,12.2
Rubén Duarte Sánchez,Deportivo Alavés,0.20572265,0,3,0.06857421666666667,-0.20572265,0.3
Rubén Duarte Sánchez,Espanyol,0.720727004,0,10,0.0720727004,-0.720727004,1.0
Rubén García Santos,Levante UD,0.668897264,1,17,0.039346897882352946,0.33110273599999995,1.7
Rubén García Santos,Osasuna,0.2426014535,0,2,0.12130072675,-0.2426014535,0.2
Rubén González Rocha,Racing Santander,0.199568026,0,2,0.099784013,-0.199568026,0.2
Rubén Gracia Calmache,RC Deportivo La Coruña,0.430798331,0,10,0.0430798331,-0.430798331,1.0
Rubén Gracia Calmache,Real Zaragoza,0.019526528,0,1,0.019526528,-0.019526528,0.1
Rubén Gracia Calmache,Villarreal,0.399627968,2,6,0.06660466133333333,1.600372032,0.6
Rubén Hugo Ayala,Argentina,0.030045392,0,1,0.030045392,-0.030045392,0.1
Rubén Pardo Gutiérrez,Real Sociedad,2.347720376,0,40,0.058693009399999996,-2.347720376,4.0
Rubén Peña Jiménez,Eibar,0.545118547,0,3,0.18170618233333333,-0.545118547,0.3
Rubén Rochina Naixes,Granada,3.6324779585,6,79,0.04598073365189873,2.3675220415,7.9
Rubén Rochina Naixes,Levante UD,0.38106567,1,7,0.05443795285714286,0.61893433,0.7
Rubén Rochina Naixes,Rayo Vallecano,0.073326167,0,3,0.024442055666666667,-0.073326167,0.3
