player,team,xG,goals,shots,xG_diff
Paul Dickov,Leicester City,0.1824738,1,1,0.8175262
Paul Dummett,Newcastle United,0.458894735,1,5,0.541105265
Paul Ince,Wolverhampton Wanderers,0.035972994,0,1,-0.035972994
Paul Lasne,Montpellier,0.124516111,0,3,-0.124516111
Paul Onuachu,Nigeria,0.3628176,0,1,-0.3628176
Paul Pogba,France,1.7446297579999999,3,16,1.2553702420000001
Paul Pogba,Juventus,9.4306717575,8,126,-1.4306717575000008
Paul Ramfangzauva,Odisha,0.233841168,1,7,0.766158832
Paul Scholes,Manchester United,0.611230452,0,7,-0.611230452
Paul Seguin,Wolfsburg,0.138563706,0,2,-0.138563706
Paul Verhaegh,Augsburg,4.871972631999999,6,10,1.1280273680000006
Paul-Georges Ntep de Madiba,Rennes,2.5423792539999996,2,21,-0.5423792539999996
Paul-José M''Poku Ebunge,Chievo,1.026639046,0,18,-1.026639046
Paula Arana Montes,Athletic Club Bilbao,0.981255171,0,11,-0.981255171
Paula Comendador Prado,Real Madrid CF W,0.445930017,1,3,0.554069983
Paula Fernández Jiménez,Levante UD Femenino,1.3873452175,3,14,1.6126547825
Paula Flach,Duisburg WFC,0.185159522,0,5,-0.185159522
Paula León Breña,Madrid CFF,1.34406282,2,4,0.65593718
Paula Perea Ramírez,Real Betis Balompié,0.431760335,0,7,-0.431760335
Paula Romero,CD Sporting de Huelva,0.051077224,0,1,-0.051077224
Paula Sancho González,Valencia CF,1.662574313,3,24,1.337425687
Paula Tomás Serer,Levante UD Femenino,2.284818591,1,17,-1.284818591
Paulin Puel,OGC Nice,0.056017610999999995,0,2,-0.056017610999999995
Paulina Bartz,TSV Bayer 04 Leverkusen,0.427718056,0,3,-0.427718056
Paulina Käte Krumbiegel,Hoffenheim W,1.8471241250000001,3,22,1.1528758749999999
Paulina Tanya Nyström,Juventus W,1.339442019,1,12,-0.33944201900000004
Paulina Tomasiak,Poland Women's,0.062570603,0,2,-0.062570603
Pauline Bremer,Brighton & Hove Albion WFC,2.621764362,2,15,-0.621764362
Pauline Bremer,Manchester City WFC,8.110438065,10,53,1.8895619349999997
Pauline Louise Hammarlund,Fiorentina W,2.940211736,2,20,-0.9402117360000002
Paulo Assunção da Silva,Atlético Madrid,0.034322155,0,2,-0.034322155
Paulo Bruno Exequiel Dybala,Argentina,0.7673719849999999,1,2,0.23262801500000008
Paulo Bruno Exequiel Dybala,Juventus,13.135921376,19,107,5.864078623999999
Paulo César Carpegiani,Brazil,0.04673733,0,2,-0.04673733
Paulo César Da Silva Barrios,Real Zaragoza,0.08753205,0,1,-0.08753205
Paulo Cézar Lima,Brazil,0.918321416,0,14,-0.918321416
Paulus Arajuuri,Finland,0.18714294,0,1,-0.18714294
Pavel Kadeřábek,Czech Republic,0.23079063,0,1,-0.23079063
Pavel Kadeřábek,Hoffenheim,0.350087445,0,6,-0.350087445
Pavel Šulc,Czech Republic,0.09426823,0,1,-0.09426823
Pavle Ninkov,Toulouse,0.05250853,0,1,-0.05250853
Paweł Dawidowicz,Poland,0.06427639,0,1,-0.06427639
Paweł Olkowski,FC Köln,0.237588823,0,7,-0.237588823
Paweł Wszołek,Hellas Verona,1.32122512,0,12,-1.32122512
Pedro Alcalá Guirado,Girona,0.13620399,0,1,-0.13620399
Pedro Antonio Troglio,Argentina,0.055594433,0,2,-0.055594433
Pedro Bigas Rigo,Eibar,0.13474676,0,1,-0.13474676
Pedro Bigas Rigo,Las Palmas,1.715373644,4,17,2.284626356
Pedro Chirivella Burgos,Nantes,0.071235515,0,1,-0.071235515
Pedro Eliezer Rodríguez Ledesma,Barcelona,39.165716518,49,258,9.834283481999996
Pedro Eliezer Rodríguez Ledesma,Chelsea,5.05003329,7,59,1.94996671
Pedro Filipe Teodósio Mendes,Rennes,0.617756172,0,9,-0.617756172
Pedro González López,Barcelona,3.591638955,3,22,-0.5916389550000001
Pedro González López,Spain,0.855880568,0,6,-0.855880568
Pedro Guilherme Abreu dos Santos,Brazil,1.114166501,1,5,-0.11416650099999992
Pedro Henrique Konzen Medina da Silva,Rennes,3.52479261,3,37,-0.52479261
Pedro Jesús Aquino Sánchez,Peru,0.026616607,0,1,-0.026616607
Pedro León Sánchez Gil,Eibar,0.215361432,0,3,-0.215361432
Pedro León Sánchez Gil,Getafe,4.381600418,2,50,-2.3816004179999997
Pedro López Muñoz,Levante UD,0.479973282,1,10,0.520026718
Pedro Manuel Munitis Álvarez,Racing Santander,0.360150619,0,6,-0.360150619
Pedro Mba Obiang Avomo,West Ham United,0.35512167699999997,0,9,-0.35512167699999997
Pedro Miguel Almeida Lopes Pereira,Sampdoria,0.036012264,0,2,-0.036012264
Pedro Miguel Correia,Qatar,0.044391109,0,2,-0.044391109
Pedro Mosquera Parada,RC Deportivo La Coruña,1.626382152,0,31,-1.626382152
Pedro Nájera Pacheco,Mexico,0.016207837,0,1,-0.016207837
Pedro Pablo Hernández,Celta Vigo,2.118364417,2,29,-0.118364417
Pedro Taunausú Domínguez Placeres,Las Palmas,2.879360405,5,31,2.120639595
Penelope Hocking,Chicago Red Stars,3.536618487,3,34,-0.5366184870000001
Peng Han,China PR Women's,0.161950333,0,3,-0.161950333
Pep Biel Mas Jaume,Augsburg,0.289702645,0,2,-0.289702645
Per Ciljan Skjelbred,Hertha Berlin,0.214971352,0,4,-0.214971352
Per Frandsen,Bolton Wanderers,0.047335604,0,2,-0.047335604
Per Mertesacker,Arsenal,1.08878976,0,8,-1.08878976
Percy Tau,South Africa,2.321010797,1,12,-1.321010797
Pere Milla Peña,Elche,0.053743076,0,1,-0.053743076
Pere Pons Riera,Deportivo Alavés,0.061734308,1,1,0.938265692
Pere Pons Riera,Girona,0.570112771,0,4,-0.570112771
Pernille Mosegaard Harder,Bayern München W,7.618454116,9,44,1.3815458840000003
Pernille Mosegaard Harder,Chelsea FCW,8.554210233,9,63,0.44578976700000084
Pernille Mosegaard Harder,Denmark Women's,2.7801154660000003,2,23,-0.7801154660000003
Perparim Hetemaj,Chievo,1.353938677,1,26,-0.3539386769999999
Pervis Josué Estupiñán Tenorio,Ecuador,0.25795703000000003,0,2,-0.25795703000000003
Pervis Josué Estupiñán Tenorio,Osasuna,0.033180512,0,1,-0.033180512
Pervis Josué Estupiñán Tenorio,Villarreal,0.046229597,0,1,-0.046229597
Petar Stojanović,Slovenia,0.02356161,0,1,-0.02356161
Peter Beardsley,England,0.19460666,0,3,-0.19460666
Peter Crouch,Liverpool,0.024693549,0,1,-0.024693549
Peter Crouch,Stoke City,0.570700463,0,9,-0.570700463
Peter Hartley,Jamshedpur,1.695946368,3,13,1.304053632
Peter Niemeyer,Darmstadt 98,3.3029480855,2,29,-1.3029480855000002
Peter Pekarík,Hertha Berlin,0.115323987,0,3,-0.115323987
Peter Pekarík,Slovakia,0.579108627,0,4,-0.579108627
Peter Shalulile,Namibia,1.3374173345,0,10,-1.3374173345
Peter Whittingham,Aston Villa,0.011464381,0,1,-0.011464381
Petr Ševčík,Czech Republic,0.25668172,0,2,-0.25668172
Petros Matheus dos Santos Araújo,Real Betis,0.872453024,1,9,0.12754697599999998
Petrus Shitembi,Namibia,0.08917278,0,1,-0.08917278
Peyton McNamara,Jamaica Women's,0.0460873,0,1,-0.0460873
Phil Bardsley,Stoke City,0.149858312,0,7,-0.149858312
Phil Foden,England,2.181300552,1,18,-1.1813005520000002
Phil Jagielka,Everton,0.846628636,0,11,-0.846628636
Phil Jones,Manchester United,0.05254502,0,1,-0.05254502
Philip Foden,England,0.171039188,0,3,-0.171039188
Philip Heise,VfB Stuttgart,0.249660174,0,3,-0.249660174
Philipp Bargfrede,Werder Bremen,0.386402683,0,12,-0.386402683
Philipp Hofmann,Bochum,0.104790546,0,1,-0.104790546
Philipp Hosiner,FC Köln,2.182185696,1,12,-1.182185696
Philipp Lahm,Bayern Munich,1.6713537189999998,2,11,0.32864628100000015
Philipp Lienhart,Austria,0.160597764,0,2,-0.160597764
Philipp Max,Augsburg,0.314146874,0,8,-0.314146874
Philipp Mwene,FSV Mainz 05,0.14365834,0,1,-0.14365834
Philipp Ochs,Hoffenheim,0.226167287,0,5,-0.226167287
Philipp Wollscheid,Stoke City,0.20341499400000002,0,3,-0.20341499400000002
Philippe Coutinho Correia,Barcelona,11.772768973,10,119,-1.7727689729999998
Philippe Coutinho Correia,Brazil,2.045861769,2,23,-0.04586176900000005
Philippe Coutinho Correia,Espanyol,0.019120691,0,1,-0.019120691
Philippe Coutinho Correia,Liverpool,7.5715095375,8,111,0.4284904625000001
Philippe Desmet,Belgium,0.09648825899999999,0,3,-0.09648825899999999
Philippe Mexès,AC Milan,0.303174419,1,5,0.696825581
Phillip Tietz,Augsburg,0.15104215,0,1,-0.15104215
Phillipp Klement,FSV Mainz 05,0.097260535,0,1,-0.097260535
Phoebe McClernon,Seattle Reign,0.0445844,0,2,-0.0445844
Pia-Sophie Wolter,Eintracht Frankfurt W,0.754257503,1,9,0.24574249699999995
Piero Aldair Quispe Córdova,Peru,0.17688452,0,1,-0.17688452
Piero Martín Hincapié Reyna,Bayer Leverkusen,2.307132421,1,18,-1.307132421
Piero Martín Hincapié Reyna,Ecuador,0.07525026,0,1,-0.07525026
Pierre Achille Webó Kouamo,Mallorca,0.5752012463,1,10,0.4247987537
Pierre Bengtsson,FSV Mainz 05,0.297710227,0,5,-0.297710227
Pierre Kunde Malong,Cameroon,0.236387292,0,5,-0.236387292
Pierre Lees Melou,Stade Brestois,0.041023932,0,1,-0.041023932
Pierre-Emerick Aubameyang,Borussia Dortmund,23.943270769,25,117,1.0567292309999985
Pierre-Emile Højbjerg,Denmark,1.386060039,0,17,-1.386060039
Pierre-Emile Højbjerg,Schalke 04,1.099755723,0,22,-1.099755723
Pierre-Michel Lasogga,Hamburger SV,7.366241777,8,52,0.6337582230000001
Pierre-Yves Polomat,Saint-Étienne,0.365983126,0,5,-0.365983126
Pierrick Capelle,Angers,2.0032540335,4,27,1.9967459664999998
Piet Keizer,Ajax,0.32368302,0,5,-0.32368302
Piet Keizer,Netherlands,0.339282403,0,5,-0.339282403
Pietro Anastasi,Juventus,0.02371867,0,1,-0.02371867
Pikul Khueanpet,Thailand W,0.10068525,0,1,-0.10068525
Pilar Garrote Camuñez,FC Levante Badalona,0.137073256,0,3,-0.137073256
Pione Sisto Ifolo Emirmija,Celta Vigo,0.514705246,0,8,-0.514705246
Pione Sisto Ifolo Emirmija,Denmark,0.4037538265,0,5,-0.4037538265
Piotr Trochowski,Augsburg,0.387064618,0,6,-0.387064618
Piotr Trochowski,Sevilla,0.186700636,1,3,0.813299364
Piotr Zieliński,Empoli,3.4004244055,5,64,1.5995755945
Piotr Zieliński,Poland,1.478870528,1,22,-0.4788705280000001
Pirmin Schwegler,Hoffenheim,0.496831921,0,7,-0.496831921
Poliana Barbosa Medeiros,Orlando Pride,0.52927991,0,8,-0.52927991
Pontus Jansson,Sweden,0.07007291,0,1,-0.07007291
Pontus Jansson,Torino,0.39706933499999997,1,6,0.602930665
Poppy Pattinson,Brighton & Hove Albion WFC,0.597942379,0,8,-0.597942379
Poppy Pattinson,Bristol City WFC,0.47388020459999997,0,7,-0.47388020459999997
Poppy Pattinson,Everton LFC,0.10967924700000001,0,2,-0.10967924700000001
Prabir Das,ATK Mohun Bagan,0.099233487,0,4,-0.099233487
Prabir Das,Mohun Bagan Super Giant,0.380272372,0,9,-0.380272372
Pragyan Sundar Gogoi,NorthEast United,0.262559062,0,7,-0.262559062
Pranjal Prakash Bhumij,Mumbai City,0.10335158,0,1,-0.10335158
Prasanth Karuthadathkuni,Kerala Blasters,0.389926787,1,7,0.610073213
Pratik Prabhakar Chaudhari,Bengaluru,0.6644188360000001,1,4,0.33558116399999993
Presnel Kimpembe,France,0.7391287,1,1,0.26087130000000003
Presnel Kimpembe,Paris Saint-Germain,1.689575239,1,10,-0.6895752390000001
Prince Oniangué,Stade de Reims,3.4487481085000002,4,32,0.5512518914999998
Prince Vinny Ibara Doniama,Bengaluru,3.979575676,4,35,0.020424323999999938
Princess Ademiluyi,West Ham United LFC,0.05308472,0,1,-0.05308472
Princeton Rebello,Goa,0.4210242015,0,13,-0.4210242015
Prins Menelik Tjiueza,Namibia,0.27562212,0,2,-0.27562212
Pritam Kotal,ATK Mohun Bagan,1.009901591,1,5,-0.009901590999999987
Pritam Kotal,Mohun Bagan Super Giant,0.44442326,0,4,-0.44442326
Pronay Halder,Jamshedpur,0.947703037,1,7,0.052296962999999974
Provat Lakra,NorthEast United,0.388278366,0,8,-0.388278366
Przemysław Frankowski,Lens,1.24484459,1,6,-0.24484459000000003
Przemysław Frankowski,Poland,0.08712864,0,1,-0.08712864
Przemysław Płacheta,Poland,0.049267936,0,1,-0.049267936
Qazim Laçi,Albania,0.19689006,1,1,0.80310994
Qiaozhu Chen,China PR Women's,0.081486603,0,2,-0.081486603
Quentin Boisgard,Lorient,0.009499904,0,1,-0.009499904
Quentin Cornette,Montpellier,0.200072282,0,4,-0.200072282
Quentin Merlin,Nantes,0.05837386,1,1,0.94162614
Quentin Othon,Troyes,0.096680358,1,3,0.903319642
Quincy Anton Promes,Netherlands,0.02601652,0,1,-0.02601652
Quincy Anton Promes,Sevilla,0.06017298,0,1,-0.06017298
Quinn Quinn,Canada Women's,0.058219943,0,1,-0.058219943
Quinn Quinn,Seattle Reign,0.24131471200000001,1,4,0.758685288
Quinton Fortune Kolobea,Manchester United,0.026043601,0,1,-0.026043601
Racheal Kundananji,Madrid CFF,6.224961041,8,47,1.7750389589999997
Racheal Kundananji,Zambia W,0.948236197,1,8,0.05176380300000005
Rachel Corsie,Aston Villa W,1.546090999,0,11,-1.546090999
Rachel Corsie,Birmingham City WFC,0.165880122,1,3,0.834119878
Rachel Corsie,Scotland W,0.11337353,0,2,-0.11337353
Rachel Corsie,Utah Royals,0.306032955,0,3,-0.306032955
Rachel Cuschieri,Sampdoria W,0.8156422130000001,0,15,-0.8156422130000001
Rachel Daly,Aston Villa W,8.377553613,8,67,-0.3775536129999999
Rachel Daly,England Women's,2.924307502,2,16,-0.924307502
Rachel Daly,Houston Dash,1.839192016,2,15,0.16080798400000007
Rachel Daly,West Ham United LFC,1.475318286,3,7,1.524681714
Rachel Furness,Bristol City WFC,0.230177392,1,7,0.769822608
Rachel Furness,Liverpool WFC,1.137586436,4,11,2.8624135639999997
Rachel Furness,Northern Ireland W,0.177749371,0,3,-0.177749371
Rachel Furness,Reading WFC,2.4009352964,1,33,-1.4009352964000001
Rachel Furness,Tottenham Hotspur Women,2.384319214,1,23,-1.384319214
Rachel Hill,Orlando Pride,0.47061329999999996,1,3,0.5293867000000001
Rachel Hill,San Diego Wave,1.071431849,0,9,-1.071431849
Rachel Mclauchlan,Yeovil Town LFC,0.215297263,0,4,-0.215297263
Rachel Rowe,Reading WFC,3.410174576,5,36,1.5898254239999998
Rachel Rowe,Wales W,0.097151457,0,2,-0.097151457
Rachel Williams,Birmingham City WFC,1.066275629,0,14,-1.066275629
Rachel Williams,Manchester United W,4.182314206,5,28,0.817685794
Rachel Williams,Tottenham Hotspur Women,0.844458238,0,12,-0.844458238
Rachid Aït-Atmane,Sporting Gijón,0.416405946,0,6,-0.416405946
Rachid Ghezzal,Lyon,5.1623159415,8,55,2.8376840585
Radamel Falcao García Zárate,Atlético Madrid,1.749674322,3,11,1.250325678
Radamel Falcao García Zárate,Chelsea,1.738937098,1,12,-0.7389370980000001
Radamel Falcao García Zárate,Colombia,1.7987058249999999,2,9,0.20129417500000013
Rade Krunić,Empoli,1.18461968,1,7,-0.18461967999999995
Radja Nainggolan,AS Roma,4.5177172645,6,66,1.4822827355000001
Radostin Kishishev,Charlton Athletic,0.018359035,0,1,-0.018359035
Radu Drăgușin,Romania,0.21967542,0,3,-0.21967542
Radu Nunweiller,Romania,0.0624027725,0,4,-0.0624027725
Rafael Alcântara do Nascimento,Barcelona,4.121789332,7,35,2.8782106680000004
Rafael Alcântara do Nascimento,Celta Vigo,0.229697448,0,4,-0.229697448
Rafael Alexandre Conceição Leão,Portugal,0.602879635,2,8,1.3971203650000001
Rafael Augusto Sóbis do Nascimento,Real Betis,0.043835253,1,1,0.956164747
Rafael Barber Rodríguez,Recreativo Huelva,0.5590088599999999,0,2,-0.5590088599999999
Rafael Dalmacio Zuviría Rodríguez,Barcelona,0.014601179,0,1,-0.014601179
Rafael García García,Rayo Vallecano,0.017534569,0,1,-0.017534569
Rafael López Gómez,Real Valladolid,0.026503358,0,1,-0.026503358
Rafael Mir Vicente,Huesca,2.188634617,1,6,-1.188634617
Rafael Márquez Álvarez,Barcelona,4.692629498,3,69,-1.6926294979999996
Rafael Márquez Álvarez,Hellas Verona,0.408698411,0,5,-0.408698411
Rafael Pereira da Silva,Lyon,1.066813452,1,12,-0.0668134520000001
Rafael Rogério da Silva,Toulouse,0.019001493,0,1,-0.019001493
Rafael Santos Borré Amaury,Colombia,0.42642453,0,1,-0.42642453
Rafael Santos Borré Amaury,Werder Bremen,0.08905095,0,1,-0.08905095
Rafael Tolói,Atalanta,0.689259077,1,10,0.310740923
Rafael Tolói,Italy,0.072428037,0,2,-0.072428037
Rafael van der Vaart,Real Betis,0.487223385,0,6,-0.487223385
Rafael van der Vaart,Real Madrid,0.135445216,0,3,-0.135445216
Rafaelle Leone Carvalho Souza,Brazil Women's,0.034044884,0,1,-0.034044884
Rafaelle Leone Carvalho Souza,Orlando Pride,0.683001702,1,8,0.316998298
Rafał Kurzawa,Poland,0.077165367,0,2,-0.077165367
Raffael Caetano de Araújo,Borussia Mönchengladbach,8.585264336,13,71,4.414735664
Raffaele Bianco,Carpi,1.118666877,1,19,-0.11866687699999989
Raffaele Maiello,Empoli,0.184051968,0,5,-0.184051968
Rafidine Abdullah,Lorient,0.242296586,1,6,0.757703414
Ragnar Klavan,Augsburg,1.0514363549999999,0,9,-1.0514363549999999
Rahamat Riga Mustapha,Levante UD,0.912487652,1,7,0.08751234799999996
Raheem Sterling,England,4.393476302,4,26,-0.39347630199999983
Raheem Sterling,Manchester City,7.541715808,6,51,-1.5417158080000002
Rahel Kiwic,Switzerland Women's,0.3229016,1,2,0.6770984
Rahim Ali,Chennaiyin,2.249438282,2,20,-0.24943828199999984
Rahul Bheke,Mumbai City,1.784222615,2,12,0.215777385
Rahul Kannoly Praveen,Kerala Blasters,0.177673258,1,4,0.822326742
Raiderlin Nazareth Carrasco Vargas,CD Sporting de Huelva,1.650571343,3,20,1.349428657
Rainer Bonhof,Germany,0.16043502199999998,0,2,-0.16043502199999998
Raissa Feudjio Tchuanyo,Cameroon W,0.079067874,0,4,-0.079067874
Raju Eknath Gaikwad,East Bengal,0.7755997299999999,0,2,-0.7755997299999999
Rakel Hönnudóttir,Reading WFC,0.19288425199999998,0,3,-0.19288425199999998
Ramin Rezaeian,Iran,0.471414873,1,3,0.5285851269999999
Ramires Santos do Nascimento,Chelsea,0.725643554,2,10,1.274356446
Ramiro Vaca Ponce,Bolivia,0.025036536,0,1,-0.025036536
Ramon Olamilekan Azeez,Almería,0.0250480385,0,2,-0.0250480385
Ramon Olamilekan Azeez,Granada,0.70102304,1,1,0.29897695999999996
Ramona Bachmann,Chelsea FCW,8.249993877,4,58,-4.249993877
Ramona Bachmann,Switzerland Women's,1.834905177,2,13,0.165094823
Ramona Maier,SGS Essen 19/68,6.586114209,6,51,-0.5861142089999998
Ramona Petzelberger,Aston Villa,1.6490045599999998,3,9,1.3509954400000002
Ramona Petzelberger,Tottenham Hotspur Women,0.17303785100000002,0,3,-0.17303785100000002
Ramy Bensebaini,Montpellier,0.612025234,2,11,1.3879747660000001
Ramón Antonio Mifflin Páez,Peru,0.053135719,0,3,-0.053135719
Ramón Sosa Acosta,Paraguay,0.1700796,1,3,0.8299204
Ramón Ángel Díaz,Argentina U20,0.425778764,1,5,0.5742212360000001
Ramón Ángel Díaz,River Plate,0.18356901,0,1,-0.18356901
Randal Kolo Muani,France,2.041262184,3,8,0.9587378160000002
Randal Kolo Muani,Nantes,1.68033739,2,6,0.31966260999999996
Rani Khedira,Union Berlin,0.027500197,0,1,-0.027500197
Ransford Königsdörffer,Ghana,0.83283087,0,3,-0.83283087
Raoul Cédric Loé,Osasuna,0.0962163955,1,3,0.9037836045000001
Raphael Dias Belloli,Brazil,1.235168359,1,16,-0.235168359
Raphael Martinho Alves de Lima,Carpi,0.6428944605,0,10,-0.6428944605
Raphaël Adelino José Guerreiro,Lorient,3.236698459,3,42,-0.23669845899999986
Raphaël Adelino José Guerreiro,Portugal,0.529592423,2,10,1.470407577
Raphaël Varane,France,0.915925909,1,9,0.08407409099999996
Raphaël Varane,Real Madrid,2.013991454,0,21,-2.013991454
Raquel Morcillo Aparicio,Villarreal,0.827717968,1,17,0.17228203200000003
Raquel Peña Rodríguez,Costa Adeje Tenerife,0.548129473,1,12,0.45187052699999997
Raquel Rodriguez,Costa Rica Women's,0.06404801,0,1,-0.06404801
Raquel Rodriguez,NJ/NY Gotham FC,0.659617728,0,6,-0.659617728
Raquel Rodriguez,Portland Thorns,1.246718226,1,9,-0.24671822600000004
Rasheedat Busayo Ajibade,Atletico Madrid W,7.7852887795,10,65,2.2147112205
Rasheedat Busayo Ajibade,Nigeria Women's,1.239369618,1,7,-0.239369618
Rasmus Winther Højlund,Denmark,1.3098976009999999,0,6,-1.3098976009999999
Rattikan Thongsombut,Thailand W,0.053963897000000004,0,2,-0.053963897000000004
Ray Kendry Páez Andrade,Ecuador,1.546082601,1,11,-0.546082601
Ray Parlour,Arsenal,0.816312742,0,20,-0.816312742
Rayan Aït Nouri,Algeria,0.081999588,0,3,-0.081999588
Rayan Ny Aina Arnaldo Raveloson,Auxerre,0.268531384,0,3,-0.268531384
Raymond Kopaszewski Wlodarczyck,France,0.07901359,0,1,-0.07901359
Raynier Fernandes,Mumbai City,0.952811348,0,9,-0.952811348
Raúl Albentosa Redal,Eibar,0.1547676,0,1,-0.1547676
Raúl Albentosa Redal,Málaga,1.810056536,2,17,0.18994346399999995
Raúl Albentosa Redal,RC Deportivo La Coruña,0.28222172,0,2,-0.28222172
Raúl Albiol i Tortajada,Napoli,1.008065682,1,9,-0.008065682000000018
Raúl Albiol i Tortajada,Villarreal,0.0539609,0,1,-0.0539609
Raúl Alonso Jiménez Rodríguez,Mexico,0.086871654,0,1,-0.086871654
Raúl García Escudero,Athletic Club,7.618067802,7,93,-0.6180678019999997
Raúl García Escudero,Atlético Madrid,0.568100059,1,16,0.43189994099999995
Raúl García Escudero,Osasuna,0.8326603109999999,1,10,0.16733968900000007
Raúl González Blanco,Real Madrid,0.599621223,2,8,1.400378777
Raúl Marcelo Bobadilla,Augsburg,6.150826907,4,61,-2.150826907
Raúl Rodríguez Navarro,Espanyol,0.26615307,0,1,-0.26615307
Raúl Rodríguez Navas,Eibar,0.017512755,0,1,-0.017512755
Raúl Rodríguez Navas,Real Sociedad,0.084701965,0,2,-0.084701965
Raúl Tamudo Montero,Espanyol,1.406266935,3,13,1.593733065
Raúl Tamudo Montero,Rayo Vallecano,0.9529795249999999,1,3,0.04702047500000006
Raúl Tamudo Montero,Real Sociedad,0.339834584,0,3,-0.339834584
Raúl de Tomás Gómez,Espanyol,0.066095731,0,2,-0.066095731
Raúl de Tomás Gómez,Rayo Vallecano,0.17407436799999998,1,4,0.825925632
Rebecca Elizabeth Sauerbrunn,Portland Thorns,0.151640017,0,2,-0.151640017
Rebecca Elizabeth Sauerbrunn,United States Women's,0.033908606,0,1,-0.033908606
Rebecca Elizabeth Sauerbrunn,Utah Royals,0.10629504,0,1,-0.10629504
Rebecca Holloway,Birmingham City WFC,0.149949728,0,5,-0.149949728
Rebecca Jane,Liverpool WFC,0.1622087455,0,4,-0.1622087455
Rebecca Jane,Reading WFC,0.164894748,0,2,-0.164894748
Rebecca Knaak,Germany Women's,0.80266947,1,2,0.19733053
Rebecca Moros,Utah Royals,0.01695102,0,1,-0.01695102
Rebecca Quinn,Canada Women's,0.08356841,0,1,-0.08356841
Rebecca Quinn,Washington Spirit,0.14014868,0,1,-0.14014868
Rebecka Blomqvist,Sweden Women's,1.723553194,3,6,1.276446806
Rebekah Ashley Stott,Brighton & Hove Albion WFC,0.32997983,0,2,-0.32997983
Rebekah Ashley Stott,New Zealand Women's,0.028126406,0,1,-0.028126406
Rebekka Salfelder,Nürnberg W,0.066814702,0,2,-0.066814702
Redeem Tlang,Goa,0.07935979,0,1,-0.07935979
Redeem Tlang,Odisha,0.695283539,1,7,0.30471646100000005
Reece James,England,0.08543174,0,1,-0.08543174
Reece Oxford,West Ham United,0.07387454,0,1,-0.07387454
Reena Wichmann,SV Werder Bremen,1.24987405,2,4,0.7501259499999999
Refiloe Jane,Sassuolo W,0.077894081,0,2,-0.077894081
Refiloe Jane,South Africa Women's,0.022184202,0,1,-0.022184202
Reinhard Lauck,German DR,0.2731999995,0,6,-0.2731999995
Reinildo Isnard Mandava,Mozambique,0.075872198,1,2,0.924127802
Remi Allen,Reading WFC,7.704041377,5,45,-2.7040413770000002
Remina Chiba,Eintracht Frankfurt W,1.419045125,2,9,0.580954875
Remina Chiba,Japan Women's,0.232803337,0,2,-0.232803337
Remo Freuler,Atalanta,0.6238480200000001,1,5,0.37615197999999994
Remo Freuler,Switzerland,0.9192761700000001,2,6,1.08072383
Renaldo Showayne Cephas,Jamaica,0.406613158,0,3,-0.406613158
Renan Augusto Lodi dos Santos,Atlético Madrid,0.018419454,0,1,-0.018419454
Renato Civelli,Lille,1.9709757030000001,0,17,-1.9709757030000001
Renato Dirnei Florencio,Sevilla,0.131684895,0,3,-0.131684895
Renato Fabrizio Tapia Cortijo,Peru,0.014759716,0,1,-0.014759716
Renato Júnior Luz Sanches,Lille,0.0953758,0,1,-0.0953758
Renato Júnior Luz Sanches,Paris Saint-Germain,1.706900922,2,14,0.293099078
Renato Júnior Luz Sanches,Portugal,0.068510371,0,4,-0.068510371
Renato Soares de Oliveira Augusto,Brazil,0.39588573,1,3,0.60411427
Renaud Cohade,Saint-Étienne,0.414409946,0,11,-0.414409946
Renaud Ripart,Troyes,0.143372603,0,2,-0.143372603
Rene Krhin,Granada,0.4824720955,0,8,-0.4824720955
René Salomon Olembé-Olembé,Leeds United,0.027206028,0,1,-0.027206028
René van de Kerkhof,Netherlands,0.46242647000000003,0,3,-0.46242647000000003
Rey Manaj,Albania,0.309081335,0,2,-0.309081335
Rey Manaj,Inter Milan,0.22142395,0,2,-0.22142395
Reyna Rene Reyes Stubblefield,Portland Thorns,0.26316212699999997,1,3,0.736837873
Reynald Lemaître,Guingamp,0.11343479,0,1,-0.11343479
Rhiannon Roberts,Liverpool WFC,0.988199442,0,18,-0.988199442
Rhiannon Roberts,Real Betis Balompié,2.019687565,2,16,-0.019687564999999907
Rhoda Mulaudzi,South Africa Women's,0.07897789799999999,0,2,-0.07897789799999999
Rhu-endly Martina,Southampton,0.13864607499999998,1,3,0.861353925
Ria Percival,New Zealand Women's,0.957904571,0,8,-0.957904571
Ria Percival,Tottenham Hotspur Women,2.335576881,1,28,-1.3355768810000002
Ria Percival,West Ham United LFC,0.11540039399999999,0,5,-0.11540039399999999
Ria Öling,WNT Finland,0.461265471,0,6,-0.461265471
Riaan Hanamub,Namibia,0.071619187,0,2,-0.071619187
Rianna Dean,Tottenham Hotspur Women,8.399322647,4,38,-4.399322647
Rianna Jarrett,Brighton & Hove Albion WFC,1.014951036,2,13,0.985048964
Ricard Puig Martí,Barcelona,0.674604358,0,10,-0.674604358
Ricarda Walkling,SV Werder Bremen,0.575819168,0,7,-0.575819168
Ricardo Alberto Silveira de Carvalho,AS Monaco,0.565906492,2,8,1.4340935080000001
Ricardo Andrade Quaresma Bernardo,Portugal,0.29705781600000003,1,5,0.702942184
Ricardo Daniel Pepi,United States,2.120423173,0,7,-2.120423173
