distance,angle,goal,body_part_Head,body_part_Left Foot,body_part_Right Foot,shot_type_Open Play,shot_type_Free Kick,shot_type_Penalty,body_part_Other,shot_type_Corner,shot_type_Kick Off
6.512296062065975,0.0572313551271135,0,1,0,0,1,0,0,0,0,0
33.67729205265768,0.0534330906538692,0,0,1,0,1,0,0,0,0,0
13.237824594698328,0.0572893722855082,0,0,0,1,1,0,0,0,0,0
11.900420160649796,0.0595138703692486,1,0,0,1,0,0,1,0,0,0
22.051077071199945,0.0633262654482012,0,0,0,1,1,0,0,0,0,0
15.02065244921139,0.0540048593674274,1,0,0,1,1,0,0,0,0,0
16.559287424282488,0.0568578562182947,0,0,1,0,1,0,0,0,0,0
17.065755183993467,0.0604287736233929,0,0,0,1,1,0,0,0,0,0
34.796695245382146,0.0588946150811674,0,0,0,1,1,0,0,0,0,0
18.071247881648898,0.0555700622112431,0,0,0,1,1,0,0,0,0,0
11.164676439557033,0.0587915821909875,1,0,1,0,1,0,0,0,0,0
39.33153950711821,0.0802880213458182,0,0,0,1,1,0,0,0,0,0
12.203687967167962,0.0564474443751047,0,1,0,0,1,0,0,0,0,0
